TimeStamp,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19
571,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.4217084999999998,43.6460888,[55],1.42220115,43.62275575,[],1.4726844,43.6425982,[68],1.4011465,43.5872046,"[64, 65, 69]",1.3748023999999999,43.5627876,"[60, 63]",1.4039157,43.582899,[],1.3708356000000002,43.5951033,[],1.4319539479944698,43.65151143701289,[70],1.4668663,43.6252153,[],1.4487048999999999,43.5627616,[76],1.3639424999999998,43.6038001,[],1.3921771,43.578716899999996,"[77, 79]",1.4823752000000001,43.6323698,"[57, 73]",1.3943835,43.546319200000006,[],1.4780245,43.589186700000006,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4643053999999998,43.5673718,[75]
572,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.4211925605329265,43.641115490592135,[55],1.4197093,43.623625700000005,[],1.4748624499999998,43.6399196,[68],1.4002587,43.5848901,"[64, 65, 69]",1.3754636999999998,43.5637439,"[60, 63]",1.405557,43.580355,[],1.3708356000000002,43.5951033,[],1.4296335,43.652451,[70],1.4668663,43.6252153,[],1.4513148500000002,43.56407195,[76],1.3639424999999998,43.6038001,[],1.3922713,43.578545500000004,[79],1.4822452,43.632105100000004,"[57, 73]",1.3943835,43.546319200000006,[],1.4785128,43.5893989,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4640063,43.5695752,[75]
573,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.420676621065854,43.63614218118428,[55],1.4190693,43.6228909,[],1.4770405,43.637240999999996,[68],1.3994575,43.584517,"[64, 65, 69]",1.3732562,43.5645409,"[60, 63]",1.4073360000000001,43.57748945,[],1.3708356000000002,43.5951033,[],1.4248732,43.652874100000005,[70],1.4668663,43.6252153,[],1.4539248,43.565382299999996,[76],1.3639424999999998,43.6038001,[],1.3921771,43.578716899999996,[79],1.4820853999999999,43.6321495,"[57, 73]",1.3943835,43.546319200000006,[],1.4786381000000002,43.5895237,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4627024,43.5713326,[75]
574,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.4201757105329271,43.631313740592134,[55],1.4181549,43.6208541,[],1.4777138,43.6348752,[68],1.3974796,43.5826385,"[64, 65, 69]",1.3736576999999999,43.5651538,"[60, 63]",1.409115,43.5746239,[],1.3708356000000002,43.5951033,[],1.4221371999999999,43.649910999999996,[70],1.4668663,43.6252153,[],1.4541871000000002,43.5650385,[76],1.3639424999999998,43.6038001,[],1.3927578,43.5790049,[79],1.4823919,43.629519099999996,"[57, 73]",1.3943835,43.546319200000006,[],1.4787848,43.5896605,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4612363000000002,43.572252500000005,[75]
575,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.4196748,43.62648529999999,[55],1.41828465,43.617996999999995,[],1.4782952,43.6310142,[68],1.396324,43.581151399999996,"[64, 65, 69]",1.3761611999999999,43.5676653,"[60, 63]",1.4122624,43.5717266,[],1.3708356000000002,43.5951033,[],1.4217084999999998,43.6460888,[70],1.4668663,43.6252153,[],1.4546732,43.564400299999996,[76],1.3639424999999998,43.6038001,[],1.3930193000000002,43.5789626,[79],1.4823565,43.6294648,"[57, 73]",1.3943835,43.546319200000006,[],1.4789486,43.591724400000004,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4614023,43.5723696,[75]
576,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.4177692,43.6227499,[55],1.4184143999999999,43.615139899999996,[],1.4793195,43.62744175,[68],1.3957903999999999,43.5811206,"[64, 65, 69]",1.376577,43.5678677,"[60, 63]",1.4154098,43.5688293,[],1.3708356000000002,43.5951033,[],1.4211925605329265,43.641115490592135,[70],1.4668663,43.6252153,[],1.4585538999999998,43.5667568,[76],1.3639424999999998,43.6038001,[],1.3937979999999999,43.578500700000006,[79],1.4793856,43.628152899999996,"[57, 73]",1.3943835,43.546319200000006,[],1.4786482,43.5940239,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.463647,43.5733574,[75]
577,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.4181549,43.6208541,[55],1.41517315,43.61203860000001,[],1.4803438,43.623869299999996,[68],1.3956381000000002,43.581086,"[64, 65, 69]",1.3767284,43.5679325,"[60, 63]",1.4183833000000001,43.565174600000006,[],1.3708356000000002,43.5951033,[],1.420676621065854,43.63614218118428,[70],1.4668663,43.6252153,[],1.4596379,43.5654489,[76],1.3639424999999998,43.6038001,[],1.3940317,43.578781400000004,[79],1.4784377,43.6314086,"[57, 73]",1.3943835,43.546319200000006,[],1.4784128,43.5946312,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4637507,43.573475,[75]
578,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.41828465,43.617996999999995,[55],1.4119319,43.608937299999994,[],1.4818416803142536,43.619098937900105,[68],1.3956158,43.5812101,"[64, 65, 69]",1.3775491000000002,43.568293,"[60, 63]",1.4153439793537577,43.56120439471446,[],1.3708356000000002,43.5951033,[],1.4201757105329271,43.631313740592134,[70],1.4668663,43.6252153,[],1.46118555,43.5631943,[76],1.3639424999999998,43.6038001,[],1.3942358,43.578796600000004,[79],1.477994,43.6345797,"[57, 73]",1.3943835,43.546319200000006,[],1.4783162,43.5963588,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4623058999999998,43.5743169,[75]
579,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.4184143999999999,43.615139899999996,[55],1.40921545,43.60773820000001,[],1.4831853901571268,43.61481956895004,[68],1.3947697000000001,43.581579999999995,"[64, 65, 69]",1.3776774,43.568372,"[60, 63]",1.4136871396768789,43.559040097357226,[],1.3708356000000002,43.5951033,[],1.4196748,43.62648529999999,[70],1.4668663,43.6252153,[],1.4627332,43.560939700000006,[76],1.3639424999999998,43.6038001,[],1.396324,43.581151399999996,[79],1.47705795,43.636978799999994,"[57, 73]",1.3943835,43.546319200000006,[],1.4791785,43.597176399999995,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4611336000000001,43.5749671,[75]
580,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.41517315,43.61203860000001,[55],1.406499,43.6065391,[],1.4845291,43.6105402,[68],1.3950593,43.582542600000004,"[64, 65, 69]",1.3777576,43.568427,"[60, 63]",1.4120303,43.5568758,[],1.3708356000000002,43.5951033,[],1.4177692,43.6227499,[70],1.4668663,43.6252153,[],1.4628501,43.5609769,[76],1.3639424999999998,43.6038001,[],1.3974796,43.5826385,[79],1.4761218999999999,43.6393779,"[57, 73]",1.3943835,43.546319200000006,[],1.4794971000000001,43.5980425,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4621540000000002,43.575954100000004,[75]
581,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.4119319,43.608937299999994,[55],1.40419295,43.60540645,[],1.4841857,43.6072467,[68],1.3948953000000002,43.5832223,"[64, 65, 69]",1.3796728,43.5699005,"[60, 63]",1.4084333,43.5555381,[],1.3708356000000002,43.5951033,[],1.4181549,43.6208541,[70],1.4668663,43.6252153,[],1.4626409,43.5613683,[76],1.3639424999999998,43.6038001,[],1.3994575,43.584517,[79],1.4740578000000002,43.64133395,"[57, 73]",1.3943835,43.546319200000006,[],1.4785428999999999,43.599658500000004,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4623732,43.575839200000004,[75]
582,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.40921545,43.60773820000001,[55],1.4018868999999998,43.604273799999994,[],1.4840896000000001,43.6070004,[68],1.3949472,43.5846313,"[64, 65, 69]",1.3827604,43.5721104,"[60, 63]",1.4068303,43.5565224,[],1.3708356000000002,43.5951033,[],1.41828465,43.617996999999995,[70],1.4668663,43.6252153,[],1.4634266000000002,43.5612809,[76],1.3639424999999998,43.6038001,[],1.4002587,43.5848901,[79],1.4719937,43.64329,"[57, 73]",1.3943835,43.546319200000006,[],1.4782871000000002,43.5998023,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4625972,43.5760581,[75]
583,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.406499,43.6065391,[55],1.4003216,43.603221999999995,[],1.4825137,43.606382399999994,[68],1.3946128999999998,43.5846546,"[64, 65, 69]",1.3860422,43.570324400000004,"[60, 63]",1.4062893,43.5568435,[],1.3708356000000002,43.5951033,[],1.4184143999999999,43.615139899999996,[70],1.4668663,43.6252153,[],1.4647444,43.561941999999995,[76],1.3639424999999998,43.6038001,[],1.4011465,43.5872046,[79],1.4678993500000002,43.64485495,"[57, 73]",1.3943835,43.546319200000006,[],1.4769718,43.600430700000004,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4633333999999998,43.576746899999996,[75]
584,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.40419295,43.60540645,[55],1.3986737,43.6015126,[],1.4816401000000001,43.607349600000006,[68],1.3931797,43.584712200000006,"[64, 65, 69]",1.3904409,43.569976399999994,"[60, 63]",1.402118,43.558144,[],1.3708356000000002,43.5951033,[],1.41517315,43.61203860000001,[70],1.4668663,43.6252153,[],1.4647501,43.562006,[76],1.3639424999999998,43.6038001,[],1.39983385,43.58962015,[79],1.463805,43.6464199,"[57, 73]",1.3943835,43.546319200000006,[],1.4767451,43.600546,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4635448999999998,43.5765126,[75]
585,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.4018868999999998,43.604273799999994,[55],1.3974377,43.5990969,[],1.4803768999999998,43.6085813,[68],1.392355,43.5841727,"[64, 69]",1.3904678,43.5702514,"[60, 63]",1.4049757999999999,43.560742499999996,[],1.3708356000000002,43.5951033,[],1.4119319,43.608937299999994,[70],1.4668663,43.6252153,[],1.4644636999999998,43.5622947,[76],1.3639424999999998,43.6038001,[],1.3985212,43.592035700000004,[79],1.46106565,43.6466436,"[57, 73]",1.3943835,43.546319200000006,[],1.4761018999999997,43.6009467,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4638398000000001,43.576176000000004,[75]
586,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.4003216,43.603221999999995,[55],1.3989784744774243,43.594340219013255,[],1.4772493999999998,43.6075102,[68],1.3931797,43.584712200000006,"[64, 69]",1.390767,43.5703581,"[60, 63]",1.4050961000000002,43.5608367,[],1.3708356000000002,43.5951033,[],1.40921545,43.60773820000001,[70],1.4668663,43.6252153,[],1.4641612,43.5626063,[76],1.3639424999999998,43.6038001,[],1.3968889,43.596645200000005,[79],1.4583263000000002,43.6468673,"[57, 73]",1.3943835,43.546319200000006,[],1.4759971,43.600803000000006,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4654995000000002,43.5760149,[]
587,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.3986737,43.6015126,[55],1.400099687238712,43.59087880950662,[],1.4747825,43.606221600000005,[68],1.3946128999999998,43.5846546,"[64, 69]",1.3920638,43.5714369,"[60, 63]",1.4057153999999998,43.5613322,[],1.3708356000000002,43.5951033,[],1.406499,43.6065391,[70],1.4668663,43.6252153,[],1.4648663,43.562974100000005,[],1.3639424999999998,43.6038001,[],1.39818685,43.5996776,[79],1.4556972,43.64684765,"[57, 73]",1.3943835,43.546319200000006,[],1.474593,43.60406879999999,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4638398000000001,43.576176000000004,[]
588,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.3974377,43.5990969,[55],1.4012209,43.5874174,[],1.4738156999999998,43.6065864,[68],1.3942781000000002,43.5831096,"[64, 69]",1.3956799,43.5745826,"[60, 63]",1.4067558999999998,43.5621625,[],1.3708356000000002,43.5951033,[],1.40419295,43.60540645,[70],1.4668663,43.6252153,[],1.4641612,43.5626063,[],1.3639424999999998,43.6038001,[],1.3994848,43.602709999999995,[79],1.4530681,43.646828,"[57, 73]",1.3943835,43.546319200000006,[],1.4740699,43.604268700000006,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4635448999999998,43.5765126,[]
589,1.4410256000000001,43.585344299999996,[],1.4532017,43.6470557,[],1.3989784744774243,43.594340219013255,[55],1.4036596000000001,43.5836061,[],1.4736008,43.606667200000004,[68],1.3948953000000002,43.5832223,"[64, 69]",1.3957843,43.574724200000006,"[60, 63]",1.4074923000000001,43.5627482,[],1.3708356000000002,43.5951033,[],1.4018868999999998,43.604273799999994,[70],1.4668663,43.6252153,[],1.4644636999999998,43.5622947,[],1.3639424999999998,43.6038001,[],1.3983752,43.6047588,[79],1.44816685,43.646909,"[57, 73]",1.3943835,43.546319200000006,[],1.4729225000000001,43.603668799999994,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4639534,43.5779169,[]
590,1.4410256000000001,43.585344299999996,[],1.4530391000000002,43.644423700000004,[],1.400099687238712,43.59087880950662,[55],1.4063379999999999,43.5794499,[],1.4733079,43.6067617,[68],1.3950593,43.582542600000004,"[64, 69]",1.3963133,43.5747261,"[60, 63]",1.4078754999999998,43.5630539,[],1.3708356000000002,43.5951033,[],1.4003216,43.603221999999995,[70],1.4668663,43.6252153,[],1.4647501,43.562006,[],1.3639424999999998,43.6038001,[],1.4024371,43.60564895,[79],1.4432656000000001,43.64699,"[57, 73]",1.3943835,43.546319200000006,[],1.4728626,43.6041466,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4619178999999998,43.5795238,[]
591,1.4410256000000001,43.585344299999996,[],1.452361,43.6442131,[],1.4012209,43.5874174,[55],1.40820325,43.57647595,[],1.4731807,43.6067975,[68],1.3947697000000001,43.581579999999995,"[64, 69]",1.3944763,43.578371999999995,"[60, 63]",1.4095721,43.56242879999999,[],1.3708356000000002,43.5951033,[],1.3986737,43.6015126,[70],1.4668663,43.6252153,[],1.4647444,43.561941999999995,[],1.3639424999999998,43.6038001,[],1.406499,43.6065391,[79],1.4385396451636046,43.64862259023773,"[57, 73]",1.3943835,43.546319200000006,[],1.4711855,43.605464399999995,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4607948999999998,43.5803802,[]
592,1.4410256000000001,43.585344299999996,[],1.4522756,43.6442521,[],1.4036596000000001,43.5836061,[55],1.4100685,43.573502000000005,[],1.4729526000000002,43.6068616,[68],1.3956158,43.5812101,"[64, 69]",1.3945392,43.5784794,"[60, 63]",1.4102105,43.5630088,[],1.3708356000000002,43.5951033,[],1.3974377,43.5990969,[70],1.4668663,43.6252153,[],1.4634266000000002,43.5612809,[],1.3639424999999998,43.6038001,[],1.40921545,43.60773820000001,[79],1.434636772581802,43.649970845118865,"[57, 73]",1.3943835,43.546319200000006,[],1.4687238,43.6043235,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4598312,43.5797052,[]
593,1.4410256000000001,43.585344299999996,[],1.4522421,43.6441831,[],1.4063379999999999,43.5794499,[55],1.4119290999999998,43.57154025,[],1.4731807,43.6067975,[68],1.3956381000000002,43.581086,"[64, 69]",1.3942358,43.578796600000004,"[60, 63]",1.4106846000000002,43.563391100000004,[],1.3708356000000002,43.5951033,[],1.3989784744774243,43.594340219013255,[70],1.4668663,43.6252153,[],1.4626409,43.5613683,[],1.3639424999999998,43.6038001,[],1.4119319,43.608937299999994,[79],1.4307339,43.6513191,"[57, 73]",1.3943835,43.546319200000006,[],1.4686908,43.6043533,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4592462,43.5792872,[]
594,1.4410256000000001,43.585344299999996,[],1.4510957,43.6437158,[],1.40820325,43.57647595,[55],1.4137897,43.5695785,[],1.474364,43.6043404,[68],1.3957903999999999,43.5811206,"[64, 69]",1.396324,43.581151399999996,"[60, 63]",1.4113029,43.56316939999999,[],1.3708356000000002,43.5951033,[],1.400099687238712,43.59087880950662,[70],1.4668663,43.6252153,[],1.4628501,43.5609769,[],1.3639424999999998,43.6038001,[],1.41517315,43.6120386,[79],1.42774955,43.65215195,"[57, 73]",1.3943835,43.546319200000006,[],1.4677563999999999,43.60444879999999,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4586723,43.578896,[]
595,1.4410256000000001,43.585344299999996,[],1.4495553999999997,43.642080299999996,[],1.4100685,43.573502000000005,[55],1.4179385999999998,43.56932929999999,[],1.474593,43.60406879999999,[68],1.396324,43.581151399999996,"[64, 69]",1.3974796,43.5826385,"[60, 63]",1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4012209,43.5874174,[70],1.4668663,43.6252153,[],1.4627332,43.560939700000006,[],1.3639424999999998,43.6038001,[],1.4184143999999999,43.615139899999996,[79],1.4247652,43.6529848,"[57, 73]",1.3943835,43.546319200000006,[],1.4665457,43.6038028,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4578321,43.5783193,[]
596,1.4410256000000001,43.585344299999996,[],1.4461396,43.644791399999995,[],1.4092103,43.5750884,[55],1.4220875,43.5690801,[],1.4759971,43.600803000000006,[68],1.3974796,43.5826385,"[64, 69]",1.3993718000000002,43.58407329999999,"[60, 63]",1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4036596000000001,43.5836061,[70],1.4668663,43.6252153,[],1.46118555,43.5631943,[],1.3639424999999998,43.6038001,[],1.41828465,43.617996999999995,[79],1.4218571000000002,43.6497039,"[57, 73]",1.3943835,43.546319200000006,[],1.4662879,43.604025899999996,[78],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4570145,43.5789588,[]
597,1.4410256000000001,43.585344299999996,[],1.4447403,43.645924900000004,[],1.4108209999999999,43.57443,[55],1.42554655,43.56974200000001,[],1.4761018999999997,43.6009467,[68],1.3994575,43.584517,"[64, 69]",1.3998414,43.5842511,"[60, 63]",1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4063379999999999,43.5794499,[70],1.4668663,43.6252153,[],1.4596379,43.5654489,[],1.3639424999999998,43.6038001,[],1.4181549,43.6208541,[79],1.4214847,43.6475594,"[57, 73]",1.3943835,43.546319200000006,[],1.4652893999999999,43.603325500000004,[],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4545462,43.5769023,[]
598,1.4410256000000001,43.585344299999996,[],1.4439283,43.6454497,[],1.4111722,43.575041600000006,[55],1.4290056,43.5704039,[],1.4767451,43.600546,[68],1.4002587,43.5848901,"[64, 69]",1.4007247999999999,43.5846,"[60, 63]",1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.40820325,43.57647595,[70],1.4668663,43.6252153,[],1.4585538999999998,43.5667568,[],1.3639424999999998,43.6038001,[],1.4177692,43.6227499,[79],1.421558,43.645076399999994,"[57, 73]",1.3943835,43.546319200000006,[],1.4662879,43.604025899999996,[],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.45446,43.576845299999995,[]
599,1.4410256000000001,43.585344299999996,[],1.4443031000000002,43.644335299999995,[],1.4140481000000003,43.574155700000006,[55],1.4247245000000002,43.5700607,[],1.4769718,43.600430700000004,[68],1.4011465,43.5872046,"[64, 69]",1.4015058,43.584942299999994,"[60, 63]",1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4100685,43.573502000000005,[70],1.4668663,43.6252153,[],1.4546732,43.564400299999996,[],1.3639424999999998,43.6038001,[],1.4196748,43.62648529999999,[79],1.420986713719096,43.640109144018545,"[57, 73]",1.3943835,43.546319200000006,[],1.4658168,43.604410200000004,[],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4531532,43.576044399999994,[]
600,1.4410256000000001,43.585344299999996,[],1.4463301000000002,43.642666399999996,[],1.4147138000000001,43.5753099,[55],1.4246275,43.57018970000001,[],1.4782871000000002,43.5998023,[68],1.39983385,43.58962015,"[64, 69]",1.4027999,43.585421600000004,"[60, 63]",1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4092103,43.5750884,[70],1.4668663,43.6252153,[],1.4541871000000002,43.5650385,[],1.3639424999999998,43.6038001,[],1.4201907394670734,43.631458609407865,[79],1.4204154274381917,43.6351418880371,"[57, 73]",1.3943835,43.546319200000006,[],1.465044,43.6038616,[],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4537788,43.575505,[]
601,1.4410256000000001,43.585344299999996,[],1.4458653000000001,43.6426614,[80],1.4154554,43.5750823,[55],1.4245568000000002,43.5708604,[],1.4785428999999999,43.599658500000004,[68],1.3985212,43.592035700000004,"[64, 69]",1.4037195,43.585745700000004,"[60, 63]",1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4108209999999999,43.57443,[70],1.4668663,43.6252153,[],1.4539248,43.565382299999996,[],1.3639424999999998,43.6038001,[],1.4207066789341458,43.63643191881572,[79],1.4199150637190958,43.63079129401854,"[57, 73]",1.3943835,43.546319200000006,[],1.4645926999999999,43.6034908,[],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4529534,43.5749854,[]
602,1.4410256000000001,43.585344299999996,[],1.4463301000000002,43.642666399999996,[80],1.4157706,43.5736408,[55],1.4245965,43.570960799999995,[],1.4794971000000001,43.5980425,[68],1.3968889,43.596645200000005,"[64, 69]",1.4033018999999998,43.5863482,"[60, 63]",1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4111722,43.575041600000006,[70],1.4668663,43.6252153,[],1.4513148500000002,43.56407195,[],1.3639424999999998,43.6038001,[],1.4212075894670728,43.641260359407866,[79],1.4194147,43.6264407,"[57, 73]",1.3943835,43.546319200000006,[],1.4645632,43.6034184,[],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.45186,43.5743351,[]
603,1.4410256000000001,43.585344299999996,[],1.4443031000000002,43.644335299999995,[80],1.4173121000000002,43.572731899999994,[55],1.4245404,43.571016,[],1.4791785,43.597176399999995,[68],1.39818685,43.5996776,"[64, 69]",1.4038959999999998,43.5862698,"[60, 63]",1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4140481000000003,43.574155700000006,[70],1.4668663,43.6252153,[],1.4487048999999999,43.5627616,[],1.3639424999999998,43.6038001,[],1.4217084999999998,43.6460888,[79],1.4179561,43.624443400000004,"[57, 73]",1.3943835,43.546319200000006,[],1.4643182,43.6031211,[],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4520146999999999,43.573949299999995,[]
604,1.4410256000000001,43.585344299999996,[],1.4439283,43.6454497,[80],1.4184093999999998,43.5724304,[55],1.4243523999999999,43.572120899999994,[],1.4783162,43.5963588,[68],1.3994848,43.602709999999995,"[64, 69]",1.4003336000000002,43.58955770000001,"[60, 63]",1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4147138000000001,43.5753099,[70],1.4668663,43.6252153,[],1.4472223,43.560641100000005,[],1.3639424999999998,43.6038001,[],1.4221371999999999,43.649910999999996,[79],1.4175555,43.6229055,"[57, 73]",1.3943835,43.546319200000006,[],1.4634983999999998,43.603524799999995,[],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4516665000000002,43.5737454,[]
605,1.4410256000000001,43.585344299999996,[],1.4431829,43.647833299999995,[80],1.4194441,43.5737568,[55],1.4242979,43.5727153,[],1.4784128,43.5946312,[68],1.3983752,43.6047588,"[64, 69]",1.4001748,43.5899335,"[60, 63]",1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4154554,43.5750823,[70],1.4668663,43.6252153,[],1.4471633,43.5606676,[],1.3639424999999998,43.6038001,[],1.4248732,43.652874100000005,[79],1.4179919,43.6207396,"[57, 73]",1.3943835,43.546319200000006,[],1.4618316,43.6043836,[],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4496495,43.573881400000005,[]
606,1.4411187,43.5865032,[],1.4399912,43.6485701,[80],1.4196521,43.574001700000004,[55],1.4241209,43.5755458,[],1.4786482,43.5940239,[68],1.4024371,43.60564895,"[64, 69]",1.4045633,43.59165165,"[60, 63]",1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4157706,43.5736408,[70],1.4668663,43.6252153,[],1.44350165,43.56332985,[],1.3639424999999998,43.6038001,[],1.4296335,43.652451,[79],1.41811065,43.617860799999995,"[57, 73]",1.3943835,43.546319200000006,[],1.4617275,43.6044852,[],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4448785000000002,43.5744325,[]
607,1.4398333,43.586583600000004,[],1.4389161,43.64870139999999,[80],1.4207253,43.5753535,[55],1.4240547,43.5763357,[],1.4789486,43.591724400000004,[68],1.406499,43.6065391,"[64, 69]",1.4089518,43.5933698,"[60, 63]",1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4173121000000002,43.572731899999994,[70],1.4668663,43.6252153,[],1.43984,43.5659921,[],1.3639424999999998,43.6038001,[],1.4342680020055305,43.650574462987116,[79],1.4182294,43.614982,"[57, 73]",1.3943835,43.546319200000006,[],1.4603448,43.6057583,[],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4401075,43.5749836,[]
608,1.4401303,43.5882955,[],1.4389889999999999,43.648164799999996,[80],1.4226306999999998,43.574777399999995,[],1.4237756000000001,43.578739,[],1.4787848,43.5896605,[68],1.40921545,43.60773820000001,"[64, 69]",1.4099058,43.5930395,"[60, 63]",1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4184093999999998,43.5724304,[70],1.4668663,43.6252153,[],1.4394638000000002,43.5684974,[],1.3639424999999998,43.6038001,[],1.4389025040110603,43.648697925974226,[79],1.4167396,43.6128896,"[57, 73]",1.3943835,43.546319200000006,[],1.463316,43.606322600000006,[],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.4377739,43.5732315,[]
609,1.4400422,43.5885692,[],1.4432656000000001,43.64699,[80],1.4207253,43.5753535,[],1.4241605,43.5788884,[],1.4786381000000002,43.5895237,[68],1.4119319,43.608937299999994,"[64, 69]",1.4091942,43.5937197,"[60, 63]",1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4194441,43.5737568,[70],1.4668663,43.6252153,[],1.4390876,43.5710027,[],1.3639424999999998,43.6038001,[],1.4412229520055302,43.647758362987105,[79],1.4152498,43.6107972,"[57, 73]",1.3943835,43.546319200000006,[],1.4653498,43.606771,[],1.4319903999999999,43.6202722,[],1.4691011,43.563433700000004,[],1.43338975,43.571817700000004,[]
